,sequence_id,id,length,type,remaining_charge,slope_angle,remaining_length,remaining_ze_length,remaining_slope_angle,speed,result
12111,4,2_Bus18_0%,307.4,-1,8.328166151235225,-0.0032530789606048,20509.9,0.0,0.0074056648779725,11.057553956834532,1.0
12112,4,3_Bus18_0%,169.0,-1,7.864331124304388,-0.0059170907060273,20202.5,0.0,0.0074296741388103,11.045751633986928,1.0
12113,4,4_Bus18_0%,393.2,-1,7.652076406762532,0.0,20033.5,0.0,0.0075514720755121,11.107344632768362,1.0
12114,4,5_Bus18_0%,213.1,-1,7.267700315604249,-0.00469259812215,19640.3,0.0,0.0075991199747348,8.66260162601626,1.0
12115,4,6_Bus18_0%,212.7,-1,7.020390120643192,0.0094026377993459,19427.2,0.0,0.0075685518760126,8.576612903225806,1.0
12116,4,7_Bus18_0%,187.1,-1,7.020390120643192,0.0053446845435466,19214.5,0.0,0.0076068944162275,11.071005917159765,0.0
12117,4,8_Bus18_0%,155.1,-1,7.133467204100331,0.0,19027.4,0.0,0.0077403487042315,11.078571428571427,1.0
12118,4,9_Bus18_0%,320.6,-1,7.366475321018146,0.0062382222592682,18872.300000000003,0.0,0.0077671723907487,9.77439024390244,0.0
12119,4,10_Bus18_0%,573.7,-1,7.533914246826471,0.0052291662119067,18551.7,0.0,0.0078133179576368,8.640060240963855,0.0
12120,4,11_Bus18_0%,364.5,-1,7.371833923350433,-0.0137165608303569,17978.0,0.0,0.007703998645179,8.418013856812934,1.0
12121,4,12_Bus18_0%,318.3,-1,7.025058180728843,-0.0062832977695365,17613.499999999996,0.0,0.0077308043220779,10.470394736842106,1.0
12122,4,13_Bus18_0%,961.3,-1,5.666688481207281,0.0020805129660976,17295.2,0.0,0.0078394637712314,10.849887133182843,1.0
12123,4,14_Bus18_0%,250.5,-1,5.9796116546674805,0.0079838622958668,16333.9,0.0,0.0078366324276111,11.084070796460177,0.0
12124,4,15_Bus18_0%,1209.1,-1,4.6677604423149495,-0.0024811792603977,16083.4,0.0,0.0079437414909553,10.343028229255772,1.0
12125,4,16_Bus18_0%,350.4,-1,4.926776270637251,0.002853873530633,14874.3,0.0,0.0080476163472884,10.848297213622292,0.0
12126,4,17_Bus18_0%,348.1,-1,4.489253550260459,0.0,14523.9,0.0,0.0082152750211903,7.617067833698031,1.0
12127,4,18_Bus18_0%,468.4,-1,3.841295237496551,0.0021349241688709,14175.8,0.0,0.0083446441882609,6.6628733997155045,1.0
12128,4,19_Bus18_0%,216.5,-1,3.616097295722384,-0.009237612520491,13707.4,0.0,0.0083252318332124,6.462686567164179,1.0
12129,4,20_Bus18_0%,169.4,-1,3.706598462381039,-0.0177077121037607,13490.900000000003,0.0,0.0081167322716447,9.68,1.0
12130,4,21_Bus18_0%,501.6,-1,3.993203766432937,0.0,13321.500000000002,0.0,0.0083012034596366,11.146666666666668,0.0
